name,playcount,listeners,mbid,url,streamable
Gaho,808525,52538,,https://www.last.fm/music/Gaho,0
yunggoth✰,936608,52534,,https://www.last.fm/music/yunggoth%E2%9C%B0,0
Luz,420380,52533,d9502075-0f5c-4514-b443-de0890340001,https://www.last.fm/music/Luz,0
Oscar Lang,334685,52508,,https://www.last.fm/music/Oscar+Lang,0
Frances Forever,334527,52494,,https://www.last.fm/music/Frances+Forever,0
Martin Kohlstedt,414926,52486,,https://www.last.fm/music/Martin+Kohlstedt,0
Urfaust,2164027,52480,5631d5cd-ab06-4baa-b92d-ef76669ddb05,https://www.last.fm/music/Urfaust,0
Grayscale,1540056,52438,b2be6b95-b13e-4fec-a83b-58edd7818db6,https://www.last.fm/music/Grayscale,0
Pretty Vicious,405313,52377,dca1b7bd-ad67-485c-a7ce-ef6eb23c384a,https://www.last.fm/music/Pretty+Vicious,0
Caligula's Horse,2160837,52354,3ab39ae8-599e-4d70-8902-894dcfcf4092,https://www.last.fm/music/Caligula%27s+Horse,0
OneUs,4127765,52346,,https://www.last.fm/music/OneUs,0
Curbi,389370,52335,,https://www.last.fm/music/Curbi,0
Elijah Nang,463351,52299,,https://www.last.fm/music/Elijah+Nang,0
Pentakill,1523466,52264,293e99bd-b55a-404f-bc9e-9b950852b064,https://www.last.fm/music/Pentakill,0
Angie McMahon,568429,52238,,https://www.last.fm/music/Angie+McMahon,0
Clara Luciani,717753,52221,,https://www.last.fm/music/Clara+Luciani,0
Meute,640184,52213,,https://www.last.fm/music/Meute,0
Outline in Color,1066047,52143,93a4889e-987f-40f6-84f4-d17dca825398,https://www.last.fm/music/Outline+in+Color,0
Ivy Lab,611632,52139,05a8fca6-3178-4f95-ad82-d325bc6102fe,https://www.last.fm/music/Ivy+Lab,0
Anna Clendening,348578,52105,,https://www.last.fm/music/Anna+Clendening,0
Péricles,902222,52096,,https://www.last.fm/music/P%C3%A9ricles,0
Paloma Mami,878515,52082,,https://www.last.fm/music/Paloma+Mami,0
Otoboke beaver,1046817,52078,,https://www.last.fm/music/Otoboke+beaver,0
Olivia Belli,278559,52034,,https://www.last.fm/music/Olivia+Belli,0
Infant Annihilator,2365049,52007,8a0e93e7-a7da-4d03-b9c7-c63aaddb58b2,https://www.last.fm/music/Infant+Annihilator,0
Jeff Williams,2183911,51974,373981b7-b102-4782-831d-c2108e4b7340,https://www.last.fm/music/Jeff+Williams,0
MARUV,1033551,51971,,https://www.last.fm/music/MARUV,0
Savage Ga$p,631654,51968,,https://www.last.fm/music/Savage+Ga$p,0
Mc Gw,425777,51956,,https://www.last.fm/music/Mc+Gw,0
sam kim,886769,51954,,https://www.last.fm/music/sam+kim,0
Zoe Wees,262296,51932,,https://www.last.fm/music/Zoe+Wees,0
Dombresky,309151,51873,,https://www.last.fm/music/Dombresky,0
Lincoln,607599,51872,87e6218e-2fde-44c6-aab8-16f4f47934ad,https://www.last.fm/music/Lincoln,0
Vini Vici,488128,51836,,https://www.last.fm/music/Vini+Vici,0
Seb Wildblood,351947,51826,,https://www.last.fm/music/Seb+Wildblood,0
mr_slace,193673,51792,,https://www.last.fm/music/mr_slace,0
MASN,379746,51791,,https://www.last.fm/music/MASN,0
XUITCASECITY,426659,51752,,https://www.last.fm/music/XUITCASECITY,0
Hosh,245578,51736,99cec13e-211e-4004-8a83-f45f012a7766,https://www.last.fm/music/Hosh,0
Penelope Scott,1024206,51723,,https://www.last.fm/music/Penelope+Scott,0
Kudo,446330,51714,d1d4c4d1-a02c-45ba-8463-20efaadcb3fd,https://www.last.fm/music/Kudo,0
Tsha,221787,51704,,https://www.last.fm/music/Tsha,0
Eric Badanti,225375,51692,,https://www.last.fm/music/Eric+Badanti,0
Glass Beach,1444641,51658,,https://www.last.fm/music/Glass+Beach,0
BabyJake,340252,51560,,https://www.last.fm/music/BabyJake,0
Jakey,931119,51549,,https://www.last.fm/music/Jakey,0
Jonah Yano,225963,51545,,https://www.last.fm/music/Jonah+Yano,0
Autoheart,875702,51535,eba72c3c-47e5-4541-ae1c-c34b217d38c4,https://www.last.fm/music/Autoheart,0
Clau,794864,51527,,https://www.last.fm/music/Clau,0
Besomorph,615553,51514,,https://www.last.fm/music/Besomorph,0
Public Memory,759423,51432,,https://www.last.fm/music/Public+Memory,0
Foxwarren,420597,51417,81239c30-1f43-498f-a319-37218922d232,https://www.last.fm/music/Foxwarren,0
Jamie,449658,51394,c4f760fc-c71c-4218-bff3-18d4aad2f38c,https://www.last.fm/music/Jamie,0
p4rkr,1732377,51352,,https://www.last.fm/music/p4rkr,0
Timbalada,437821,51346,84bde243-41d0-4a20-850b-3dc2763e817d,https://www.last.fm/music/Timbalada,0
Ellis,433982,51346,dfc71426-8552-41e1-8926-12abff89f0f1,https://www.last.fm/music/Ellis,0
Naeleck,162301,51136,,https://www.last.fm/music/Naeleck,0
Knox Fortune,317753,51134,210e0ab5-f7c2-46fd-b598-1e0a97b6d96d,https://www.last.fm/music/Knox+Fortune,0
Clap Cotton,167183,51124,,https://www.last.fm/music/Clap+Cotton,0
The Equatics,293874,51121,8d85ef72-2e37-4191-98d6-77e5037edf1a,https://www.last.fm/music/The+Equatics,0
Broadside,962902,51104,,https://www.last.fm/music/Broadside,0
Monolord,832811,51096,043225b4-3c61-4aea-8644-9065306d3499,https://www.last.fm/music/Monolord,0
luvwn,221141,51078,,https://www.last.fm/music/luvwn,0
Mila Coolness,234421,51064,,https://www.last.fm/music/Mila+Coolness,0
The Tech Thieves,647206,51060,,https://www.last.fm/music/The+Tech+Thieves,0
Kaaze,434587,51036,,https://www.last.fm/music/Kaaze,0
Binki,372944,50984,,https://www.last.fm/music/Binki,0
Chiiild,303085,50984,,https://www.last.fm/music/Chiiild,0
Residente,599921,50982,,https://www.last.fm/music/Residente,0
GUGUDAN,1547446,50965,,https://www.last.fm/music/GUGUDAN,0
Yerin Baek,2449371,50927,,https://www.last.fm/music/Yerin+Baek,0
Illuminati Hotties,736078,50896,,https://www.last.fm/music/Illuminati+Hotties,0
mr. käfer,263559,50880,,https://www.last.fm/music/mr.+k%C3%A4fer,0
Galcher Lustwerk,510813,50878,a7e71145-6ce7-41d3-a70c-bd7436598f4b,https://www.last.fm/music/Galcher+Lustwerk,0
FAOUZIA,681194,50876,,https://www.last.fm/music/FAOUZIA,0
ozoyo,155495,50855,,https://www.last.fm/music/ozoyo,0
Carlos Rivera,534388,50815,63b7412b-54f1-4568-a6b8-25194699ca96,https://www.last.fm/music/Carlos+Rivera,0
Alice Dj,197432,50776,,https://www.last.fm/music/Alice+Dj,0
Beach Goons,584816,50752,,https://www.last.fm/music/Beach+Goons,0
Ken Ashcorp,1301587,50747,4135b794-b15e-492f-bf0b-6fccfc1c0b8a,https://www.last.fm/music/Ken+Ashcorp,0
Rael,1004469,50724,b5c13325-f56f-4a0f-b424-c4cba2bad99e,https://www.last.fm/music/Rael,0
David Maxim Micic,1311070,50704,f0d96476-1ce8-4efa-940f-5b47efde3082,https://www.last.fm/music/David+Maxim+Micic,0
Tayla Parx,492512,50673,,https://www.last.fm/music/Tayla+Parx,0
Chris Lane,613927,50672,,https://www.last.fm/music/Chris+Lane,0
Diogo Nogueira,690882,50660,fe4e7dc9-adf8-4436-a1b0-79f6465928d8,https://www.last.fm/music/Diogo+Nogueira,0
MC Davi,576836,50638,,https://www.last.fm/music/MC+Davi,0
Can't Swim,1289846,50630,,https://www.last.fm/music/Can%27t+Swim,0
Emily Burns,371574,50629,0d35fcfe-ecd6-4843-bf17-31211d267448,https://www.last.fm/music/Emily+Burns,0
Sewerslvt,1610103,50592,,https://www.last.fm/music/Sewerslvt,0
Matuê,2128128,50585,,https://www.last.fm/music/Matu%C3%AA,0
Bia,355375,50572,9ed902ce-bd07-4962-970e-370110c47599,https://www.last.fm/music/Bia,0
PRISTIN,1733161,50559,,https://www.last.fm/music/PRISTIN,0
Private Island,362884,50559,,https://www.last.fm/music/Private+Island,0
Moses Boyd,388775,50538,,https://www.last.fm/music/Moses+Boyd,0
PNL,5963528,50520,,https://www.last.fm/music/PNL,0
Jacob Lee,616699,50519,,https://www.last.fm/music/Jacob+Lee,0
Caloncho,710814,50492,,https://www.last.fm/music/Caloncho,0
Standing On The Corner,767458,50489,,https://www.last.fm/music/Standing+On+The+Corner,0
Quebonafide,6065745,50409,5d23a9d2-2d17-4b6d-9dd1-d0a0e41615ca,https://www.last.fm/music/Quebonafide,0
Avalon Emerson,288287,50402,f91ec397-c4be-4672-8faa-2d2983682b1c,https://www.last.fm/music/Avalon+Emerson,0
MC Ingryd,438353,50360,,https://www.last.fm/music/MC+Ingryd,0
Younotus,323851,50344,,https://www.last.fm/music/Younotus,0
Dennis,340368,50332,db262e4c-cdef-45a5-9d3f-652151bf5fab,https://www.last.fm/music/Dennis,0
Eroded Sky,213800,50310,,https://www.last.fm/music/Eroded+Sky,0
Louie Vega,213269,50217,f275d9a5-3271-436b-8c32-806ec275e23c,https://www.last.fm/music/Louie+Vega,0
PolyNation,509308,50192,,https://www.last.fm/music/PolyNation,0
Juan Wauters,562014,50180,c4c06cf5-9046-4b4c-8287-51d60d22a110,https://www.last.fm/music/Juan+Wauters,0
Johann Eder,264408,50177,,https://www.last.fm/music/Johann+Eder,0
Luh Kel,552495,50143,,https://www.last.fm/music/Luh+Kel,0
Dj CUTMAN,705136,50119,68f13baa-324f-4293-ae10-78a39e0213cb,https://www.last.fm/music/Dj+CUTMAN,0
Khotin,479370,50083,,https://www.last.fm/music/Khotin,0
Popp Hunna,327906,50065,,https://www.last.fm/music/Popp+Hunna,0
Planning for Burial,1320732,50051,49f035ad-1fa0-4a2b-9d8b-7f67333570e9,https://www.last.fm/music/Planning+for+Burial,0
Germ,1210341,50045,f5771dc9-7ad4-4b7f-946b-413d5bbaa00d,https://www.last.fm/music/Germ,0
Letrux,2910723,50043,,https://www.last.fm/music/Letrux,0
Claire Laffut,503865,50030,,https://www.last.fm/music/Claire+Laffut,0
Lilly Wood and The Prick,195066,50019,,https://www.last.fm/music/Lilly+Wood+and+The+Prick,0
Rei Ami,512528,50017,,https://www.last.fm/music/Rei+Ami,0
Deauxnuts,205167,50009,,https://www.last.fm/music/Deauxnuts,0
S I M,183067,50006,,https://www.last.fm/music/S+I+M,0
Lord of the Lost,2925076,49982,8cf95123-5023-4257-933e-4d7ebbc5d8a2,https://www.last.fm/music/Lord+of+the+Lost,0
Flora Matos,1485753,49963,,https://www.last.fm/music/Flora+Matos,0
Boyo,381751,49932,,https://www.last.fm/music/Boyo,0
Billy Marchiafava,520051,49905,,https://www.last.fm/music/Billy+Marchiafava,0
Sonya Belousova,943555,49899,8175065c-5edb-477e-824d-b5aab9048f95,https://www.last.fm/music/Sonya+Belousova,0
Joel Lyssarides,199789,49862,,https://www.last.fm/music/Joel+Lyssarides,0
El Alfa,548280,49820,,https://www.last.fm/music/El+Alfa,0
The Taxpayers,1122836,49816,e039dd53-7fa2-48eb-a79e-ee2c359d3831,https://www.last.fm/music/The+Taxpayers,0
Arlindo Cruz,536815,49784,a0e7903d-cde4-4433-8487-8b7b130d715f,https://www.last.fm/music/Arlindo+Cruz,0
Jake Scott,560232,49774,,https://www.last.fm/music/Jake+Scott,0
Banda Calypso,2355016,49756,49c2fb4d-5bb4-4b88-834e-79431dcfab08,https://www.last.fm/music/Banda+Calypso,0
Stan Rogers,868815,49755,02f1b412-40be-49fa-85aa-677aa1cba7f0,https://www.last.fm/music/Stan+Rogers,0
Bay Ledges,282498,49746,,https://www.last.fm/music/Bay+Ledges,0
Edward Elgar,221950,49731,4e60a56a-514a-4a19-a3cc-49927c96b3cb,https://www.last.fm/music/Edward+Elgar,0
Maneva,1184737,49708,,https://www.last.fm/music/Maneva,0
Katelyn Tarver,440063,49670,7e621451-1808-483a-b636-3500016c6878,https://www.last.fm/music/Katelyn+Tarver,0
Normandie,1032245,49647,8d8c7102-e862-4b39-ba54-d9d726007ab0,https://www.last.fm/music/Normandie,0
Simple Creatures,846423,49635,,https://www.last.fm/music/Simple+Creatures,0
dua saleh,304741,49631,,https://www.last.fm/music/dua+saleh,0
urias,1336555,49611,,https://www.last.fm/music/urias,0
Kawala,342134,49602,586850fd-dad3-4585-84e2-cdbf028d12c1,https://www.last.fm/music/Kawala,0
hyO,741703,49599,63194c78-2fd5-4ac6-8d08-b3188701928e,https://www.last.fm/music/hyO,0
Sista Prod,336315,49569,,https://www.last.fm/music/Sista+Prod,0
Childish Major,400696,49539,,https://www.last.fm/music/Childish+Major,0
Trivecta,573928,49520,,https://www.last.fm/music/Trivecta,0
James Vickery,282211,49477,,https://www.last.fm/music/James+Vickery,0
Mat Kerekes,1001873,49413,55efcbb8-e9b5-43bf-8dc4-7a68fa9f70ad,https://www.last.fm/music/Mat+Kerekes,0
A.C.E,2162449,49402,,https://www.last.fm/music/A.C.E,0
Steel Banglez,400113,49316,,https://www.last.fm/music/Steel+Banglez,0
prxz,570713,49307,,https://www.last.fm/music/prxz,0
Ran-D,742853,49302,aa901f16-b91a-476f-ad41-ad09348c2244,https://www.last.fm/music/Ran-D,0
MHD,849522,49276,923b5d99-4020-40d8-9db5-1390986bb4cf,https://www.last.fm/music/MHD,0
Different Heaven,473157,49265,,https://www.last.fm/music/Different+Heaven,0
Nelson Cavaquinho,471100,49208,208f9d6d-430b-4c44-9a97-cfc624fec1c3,https://www.last.fm/music/Nelson+Cavaquinho,0
Gia Margaret,454484,49190,,https://www.last.fm/music/Gia+Margaret,0
Sneaks,594619,49143,,https://www.last.fm/music/Sneaks,0
Landon Cube,735645,49108,,https://www.last.fm/music/Landon+Cube,0
Ten,1001558,49107,e2c603fc-b9eb-404b-9f81-acb9bd09b146,https://www.last.fm/music/Ten,0
Melii,338763,49101,,https://www.last.fm/music/Melii,0
Nuages,506300,49069,5c5e0539-55e6-4cc7-a313-2dbe5cbfe190,https://www.last.fm/music/Nuages,0
Luttrell,558984,49064,,https://www.last.fm/music/Luttrell,0
J.I the Prince of N.Y,704337,49056,,https://www.last.fm/music/J.I+the+Prince+of+N.Y,0
Aaron Taylor,302732,49032,,https://www.last.fm/music/Aaron+Taylor,0
Chika,411751,49010,,https://www.last.fm/music/Chika,0
Matt and Kim,242767,49001,28537bf2-22c5-4840-91fc-fcb98e8c7379,https://www.last.fm/music/Matt+and+Kim,0
Feid,668939,48995,,https://www.last.fm/music/Feid,0
E I S U,196866,48992,,https://www.last.fm/music/E+I+S+U,0
Mild Orange,554326,48979,,https://www.last.fm/music/Mild+Orange,0
Carne Doce,2230971,48971,,https://www.last.fm/music/Carne+Doce,0
Before You Exit,505784,48964,,https://www.last.fm/music/Before+You+Exit,0
Airways,375796,48950,,https://www.last.fm/music/Airways,0
Carlos Sadness,1132420,48935,,https://www.last.fm/music/Carlos+Sadness,0
Lyn,999913,48924,de0afa34-cd6a-469e-844c-e9fae231827f,https://www.last.fm/music/Lyn,0
Andrew Rannells,591082,48881,,https://www.last.fm/music/Andrew+Rannells,0
Lovelyz,3220796,48867,75d74780-dfbe-409b-ba34-a0e8a2439881,https://www.last.fm/music/Lovelyz,0
PRISTIN V,867147,48823,,https://www.last.fm/music/PRISTIN+V,0
Omulu,754031,48739,7fff2716-4790-4091-9a8d-47d8583bbef1,https://www.last.fm/music/Omulu,0
Kenshi Yonezu,857759,48720,,https://www.last.fm/music/Kenshi+Yonezu,0
Tom Gregory,300559,48710,,https://www.last.fm/music/Tom+Gregory,0
DJ Guuga,679272,48703,,https://www.last.fm/music/DJ+Guuga,0
Samsa,796273,48686,5b91f656-13ae-47cc-a4c0-3a0475b5584d,https://www.last.fm/music/Samsa,0
Mystic Braves,662314,48673,fc2510cb-2813-4f9c-9cf1-278fd801b0a4,https://www.last.fm/music/Mystic+Braves,0
Ela Minus,384676,48635,,https://www.last.fm/music/Ela+Minus,0
POMME,1136837,48632,,https://www.last.fm/music/POMME,0
karavelo,180861,48632,,https://www.last.fm/music/karavelo,0
Sik-K,2123630,48631,,https://www.last.fm/music/Sik-K,0
Little Jesus,974059,48569,,https://www.last.fm/music/Little+Jesus,0
GD X TAEYANG,539836,48558,b4f66d7f-3282-404e-a682-97374d63b5ab,https://www.last.fm/music/GD+X+TAEYANG,0
Glocca Morra,1616352,48541,53514aa5-b0b8-4d0e-8326-b7bb8dfe080a,https://www.last.fm/music/Glocca+Morra,0
Yasuaki Shimizu,571426,48526,217d2250-cc74-479b-91be-847d3393917c,https://www.last.fm/music/Yasuaki+Shimizu,0
S.A. Karl,209222,48482,,https://www.last.fm/music/S.A.+Karl,0
EOB,355816,48430,,https://www.last.fm/music/EOB,0
Lama House,180226,48366,,https://www.last.fm/music/Lama+House,0
Grey Daze,1201028,48363,cba83330-32d6-4804-8058-fcf2794afb79,https://www.last.fm/music/Grey+Daze,0
GATTÜSO,265148,48352,,https://www.last.fm/music/GATT%C3%9CSO,0
Ocean Wisdom,962151,48345,,https://www.last.fm/music/Ocean+Wisdom,0
laundry day,516291,48308,,https://www.last.fm/music/laundry+day,0
Yebba,219709,48304,,https://www.last.fm/music/Yebba,0
Mike.,482101,48281,,https://www.last.fm/music/Mike.,0
Romy,217543,48265,,https://www.last.fm/music/Romy,0
Lofi Coffee,198729,48256,,https://www.last.fm/music/Lofi+Coffee,0
Triple One,819218,48252,,https://www.last.fm/music/Triple+One,0
avelino,444645,48222,,https://www.last.fm/music/avelino,0
Blood Cultures,384095,48200,,https://www.last.fm/music/Blood+Cultures,0
Video Game Players,519199,48197,,https://www.last.fm/music/Video+Game+Players,0
Sheff G,1466377,48175,,https://www.last.fm/music/Sheff+G,0
Malaa,400533,48155,,https://www.last.fm/music/Malaa,0
Bay Faction,770932,48102,,https://www.last.fm/music/Bay+Faction,0
Powers Pleasant,452462,48081,,https://www.last.fm/music/Powers+Pleasant,0
CHERRY BULLET,1633395,48060,,https://www.last.fm/music/CHERRY+BULLET,0
Davichi,1138551,48049,0f98037f-80de-405d-afd5-30433abd872a,https://www.last.fm/music/Davichi,0
Jordan Davis,667249,48045,e90eaba7-aa99-40f6-8348-8b822dcf20d7,https://www.last.fm/music/Jordan+Davis,0
Aitana,1495414,47979,,https://www.last.fm/music/Aitana,0
Deante' Hitchcock,459839,47930,,https://www.last.fm/music/Deante%27+Hitchcock,0
Jorge Vercillo,706440,47925,,https://www.last.fm/music/Jorge+Vercillo,0
Girls' Generation-Oh!GG,694038,47903,,https://www.last.fm/music/Girls%27+Generation-Oh%21GG,0
Мы,1822776,47896,,https://www.last.fm/music/%D0%9C%D1%8B,0
Winnetka Bowling League,349344,47895,,https://www.last.fm/music/Winnetka+Bowling+League,0
Fisz Emade Tworzywo,2138039,47880,3f03672b-72f7-4f05-a57d-87cd07bd0e46,https://www.last.fm/music/Fisz+Emade+Tworzywo,0
Bhaskar,440337,47870,,https://www.last.fm/music/Bhaskar,0
Hello Sleepwalkers,1082582,47849,9365b23a-8d8e-48cd-8706-c861479dbaa8,https://www.last.fm/music/Hello+Sleepwalkers,0
bad gyal,1918971,47846,,https://www.last.fm/music/bad+gyal,0
Halogen,437376,47825,db58548a-dfbd-4528-a8f3-a69f7544e7ac,https://www.last.fm/music/Halogen,0
Voyage,395763,47786,ca7b8e98-5dfa-4147-9d9a-29b51d1f7f87,https://www.last.fm/music/Voyage,0
Hardy Caprio,619808,47758,,https://www.last.fm/music/Hardy+Caprio,0
Gabby Barrett,483586,47755,,https://www.last.fm/music/Gabby+Barrett,0
Kane Strang,475433,47754,636f961b-8bbf-4318-b0f3-a9540a6feadc,https://www.last.fm/music/Kane+Strang,0
Gigi Masin,600627,47754,963e93e1-3161-4d1d-9366-1be0e6c910a2,https://www.last.fm/music/Gigi+Masin,0
Yoko Takahashi,485929,47688,7004bc31-23ee-4216-8d74-0d230e88079f,https://www.last.fm/music/Yoko+Takahashi,0
Tiana Major9,252278,47687,,https://www.last.fm/music/Tiana+Major9,0
Souly Had,456491,47683,,https://www.last.fm/music/Souly+Had,0
Rompasso,460784,47631,,https://www.last.fm/music/Rompasso,0
At The Drive In,446207,47627,,https://www.last.fm/music/At+The+Drive+In,0
Cö shu Nie,861811,47624,,https://www.last.fm/music/C%C3%B6+shu+Nie,0
Coyote Theory,420034,47574,447b01a0-fcd9-4eb0-978a-d17aa48ea00b,https://www.last.fm/music/Coyote+Theory,0
Odezenne,1063436,47548,e61590ce-9528-4844-9a9e-b0f40bbe71c4,https://www.last.fm/music/Odezenne,0
The Mothers of Invention,1446606,47548,fe98e268-4ddd-441b-95a0-b219375f9ae4,https://www.last.fm/music/The+Mothers+of+Invention,0
Chris Janson,508158,47546,0fed966c-27ce-4866-a122-06d4133d8207,https://www.last.fm/music/Chris+Janson,0
Winterfylleth,1388943,47545,59c00a37-e7e7-4375-9324-61214a7bdba5,https://www.last.fm/music/Winterfylleth,0
Jason Ross,570447,47533,1eef0e12-6c2d-406b-9b3e-1ff50edd9d0c,https://www.last.fm/music/Jason+Ross,0
Madeline Kenney,340441,47513,,https://www.last.fm/music/Madeline+Kenney,0
Yxng Bane,517672,47500,,https://www.last.fm/music/Yxng+Bane,0
The Smith Street Band,2352295,47482,e58d1227-640b-4772-b7a9-60f5f2388fc5,https://www.last.fm/music/The+Smith+Street+Band,0
Jockstrap,395681,47434,,https://www.last.fm/music/Jockstrap,0
Super Whatevr,480185,47414,,https://www.last.fm/music/Super+Whatevr,0
Everyone you know,456292,47412,,https://www.last.fm/music/Everyone+you+know,0
LAKEY INSPIRED,471816,47399,,https://www.last.fm/music/LAKEY+INSPIRED,0
Ryan Trey,453833,47368,,https://www.last.fm/music/Ryan+Trey,0
Avocuddle,483229,47329,,https://www.last.fm/music/Avocuddle,0
Mc Tha,2318913,47326,,https://www.last.fm/music/Mc+Tha,0
VICTOR INTERNET,357119,47298,,https://www.last.fm/music/VICTOR+INTERNET,0
Haftbefehl,2611081,47278,5fce249a-96cd-4296-b9f2-ef60c876b0bb,https://www.last.fm/music/Haftbefehl,0
Fredo,717897,47267,df8a1df4-ef85-48fa-8611-c953dde665b4,https://www.last.fm/music/Fredo,0
Linn da Quebrada,1846961,47251,,https://www.last.fm/music/Linn+da+Quebrada,0
Negative Gemini,519147,47249,,https://www.last.fm/music/Negative+Gemini,0
Cix,2170709,47220,,https://www.last.fm/music/Cix,0
The Mouse Outfit,510906,47201,8e09a2d5-cd91-4b33-8477-4aba2221b250,https://www.last.fm/music/The+Mouse+Outfit,0
KinokoTeikoku,905252,47163,,https://www.last.fm/music/KinokoTeikoku,0
t e l e p a t h テレパシー能力者,1521869,47162,,https://www.last.fm/music/t+e+l+e+p+a+t+h+%E3%83%86%E3%83%AC%E3%83%91%E3%82%B7%E3%83%BC%E8%83%BD%E5%8A%9B%E8%80%85,0
Blu Detiger,259097,47057,,https://www.last.fm/music/Blu+Detiger,0
Sarah Davachi,528171,47016,77803ef6-1029-4901-adb9-29697fb97dad,https://www.last.fm/music/Sarah+Davachi,0
Quando Rondo,801659,47006,,https://www.last.fm/music/Quando+Rondo,0
LIL GNAR,409301,46962,,https://www.last.fm/music/LIL+GNAR,0
UM44K,729160,46899,,https://www.last.fm/music/UM44K,0
Great Grandpa,622933,46893,,https://www.last.fm/music/Great+Grandpa,0
11:11,303088,46892,cdc45a7c-e5ca-4345-a628-43c360043c30,https://www.last.fm/music/11:11,0
goreshit,2724340,46859,eb0cf932-29f0-4e42-a866-2440b18dc182,https://www.last.fm/music/goreshit,0
Bradio,1001649,46849,,https://www.last.fm/music/Bradio,0
W00DS,219749,46849,,https://www.last.fm/music/W00DS,0
Unleash the Archers,1587638,46806,a7c18d09-2197-4bff-98f2-cd87923be240,https://www.last.fm/music/Unleash+the+Archers,0
Jean Deaux,294890,46804,,https://www.last.fm/music/Jean+Deaux,0
Calpurnia,390275,46804,,https://www.last.fm/music/Calpurnia,0
Feduk,895032,46767,,https://www.last.fm/music/Feduk,0
Dave Rodgers,876728,46756,9298d14c-ddf0-40b0-b6df-427e319524b3,https://www.last.fm/music/Dave+Rodgers,0
Molejo,470407,46733,6caa6105-e734-4017-95c8-16c93cb1b071,https://www.last.fm/music/Molejo,0
Pussy Riot,338534,46725,631e3bc5-428a-432b-87f7-5d357a007fc0,https://www.last.fm/music/Pussy+Riot,0
Lo'Fi Boy,193241,46722,,https://www.last.fm/music/Lo%27Fi+Boy,0
Phill Veras,1475144,46720,73d297e2-3d99-4c9b-8dd6-3dccd0da0d08,https://www.last.fm/music/Phill+Veras,0
tomcbumpz,201058,46579,,https://www.last.fm/music/tomcbumpz,0
Tokyo Machine,781103,46558,,https://www.last.fm/music/Tokyo+Machine,0
Steam Powered Giraffe,1555112,46548,101c4754-1dc7-4c0f-92b9-49d8063d63da,https://www.last.fm/music/Steam+Powered+Giraffe,0
Ryan Caraveo,1043811,46530,,https://www.last.fm/music/Ryan+Caraveo,0
Joe Nora,165449,46520,,https://www.last.fm/music/Joe+Nora,0
Nora Van Elken,336785,46517,,https://www.last.fm/music/Nora+Van+Elken,0
Avenue Beat,319146,46507,,https://www.last.fm/music/Avenue+Beat,0
Girlfriends,750434,46399,b18499c5-32b2-45cf-8bf3-4075dea497b5,https://www.last.fm/music/Girlfriends,0
Eleni Foureira,1023804,46385,,https://www.last.fm/music/Eleni+Foureira,0
Panucci's Pizza,957800,46383,,https://www.last.fm/music/Panucci%27s+Pizza,0
Suggi,503756,46383,,https://www.last.fm/music/Suggi,0
SLCHLD,622383,46369,,https://www.last.fm/music/SLCHLD,0
Bexey,730683,46354,,https://www.last.fm/music/Bexey,0
Chris Christodoulou,887215,46321,bec6b28b-68be-443b-a3c3-b370ea9b5ce5,https://www.last.fm/music/Chris+Christodoulou,0
Hot Mulligan,2090749,46306,,https://www.last.fm/music/Hot+Mulligan,0
Bazanji,612653,46300,,https://www.last.fm/music/Bazanji,0
Good Tiger,941539,46270,,https://www.last.fm/music/Good+Tiger,0
Caleborate,411844,46251,,https://www.last.fm/music/Caleborate,0
You'll Never Get to Heaven,593407,46245,,https://www.last.fm/music/You%27ll+Never+Get+to+Heaven,0
Alice Caymmi,1192028,46213,,https://www.last.fm/music/Alice+Caymmi,0
Nathy Peluso,1225293,46210,,https://www.last.fm/music/Nathy+Peluso,0
rsac,1110762,46206,,https://www.last.fm/music/rsac,0
Memba,393334,46183,,https://www.last.fm/music/Memba,0
The Prince Karma,345271,46152,,https://www.last.fm/music/The+Prince+Karma,0
Teenage Wrist,599026,46120,,https://www.last.fm/music/Teenage+Wrist,0
Jazmin Bean,975167,46100,,https://www.last.fm/music/Jazmin+Bean,0
CAPITAL BRA,2336995,46053,,https://www.last.fm/music/CAPITAL+BRA,0
Dream State,834266,46034,4397867e-b026-4ebf-bc38-e0862728808a,https://www.last.fm/music/Dream+State,0
Cool Company,338788,46031,,https://www.last.fm/music/Cool+Company,0
Selvagens à Procura de Lei,2076526,46023,bd6730b8-cab2-4a3a-a9d2-892bc0130589,https://www.last.fm/music/Selvagens+%C3%A0+Procura+de+Lei,0
PIP MILLETT,311954,46017,,https://www.last.fm/music/PIP+MILLETT,0
Yung Bleu,351721,46012,,https://www.last.fm/music/Yung+Bleu,0
Rick and Morty,356565,46000,,https://www.last.fm/music/Rick+and+Morty,0
John Robinson,361913,45991,5abeeb7c-e872-49c3-81a0-0af226fe675c,https://www.last.fm/music/John+Robinson,0
brakence,1572867,45968,,https://www.last.fm/music/brakence,0
Niska,1416748,45956,,https://www.last.fm/music/Niska,0
Di Melo,563429,45917,06f60a76-ffe5-44b8-b78b-2455e3850f0c,https://www.last.fm/music/Di+Melo,0
SOLENCE,644234,45858,,https://www.last.fm/music/SOLENCE,0
Mac Quayle,1943733,45853,,https://www.last.fm/music/Mac+Quayle,0
Luna Shadows,449190,45846,,https://www.last.fm/music/Luna+Shadows,0
Wonho,1728861,45828,,https://www.last.fm/music/Wonho,0
